url_length,content_length,mal,special_chars,charsets,server,IP,type
18,-1,1,1,-1,-1,45.9.148.246,phising
24,-1,1,1,-1,-1,-1,phising
38,-1,1,2,-1,-1,145.14.144.213,phising
111,-1,1,15,-1,-1,-1,phising
22,-1,1,1,-1,-1,203.210.102.28,phising
96,,1,15,-1,nginx,-1,phising
42,-1,1,3,-1,-1,43.250.142.76,phising
10,-1,1,1,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
20,-1,1,2,-1,-1,221.121.154.151,phising
27,-1,1,2,-1,-1,-1,phising
68,-1,1,10,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
24,-1,1,3,-1,-1,-1,phising
17,-1,1,3,-1,-1,-1,phising
15,-1,1,2,-1,-1,-1,phising
19,-1,1,1,-1,-1,67.225.129.56,phising
12,-1,1,2,-1,-1,46.229.230.107,phising
62,-1,1,13,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
32,-1,1,2,-1,-1,145.14.144.213,phising
26,-1,1,3,-1,-1,169.239.218.55,phising
26,-1,1,3,-1,-1,-1,phising
27,-1,1,2,-1,-1,145.14.144.188,phising
19,-1,1,2,-1,-1,5.101.152.224,phising
17,-1,1,1,-1,-1,74.81.94.139,phising
47,-1,1,10,-1,-1,-1,phising
53,-1,1,9,-1,-1,-1,phising
14,-1,1,2,-1,-1,-1,phising
22,-1,1,1,-1,-1,-1,phising
13,-1,1,1,-1,-1,-1,phising
19,-1,1,2,-1,-1,121.127.219.26,phising
11,-1,1,1,-1,-1,-1,phising
31,-1,1,3,-1,-1,145.14.144.63,phising
18,-1,1,1,-1,-1,192.64.119.69,phising
26,-1,1,2,-1,-1,-1,phising
63,944,1,12,-1,LiteSpeed,-1,phising
19,-1,1,1,-1,-1,-1,phising
202,-1,1,20,-1,-1,-1,phising
13,-1,1,1,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
48,-1,1,6,-1,-1,-1,phising
20,-1,1,2,-1,-1,-1,phising
32,-1,1,3,-1,-1,145.14.145.72,phising
41,-1,1,8,-1,-1,-1,phising
23,-1,1,2,-1,-1,-1,phising
116,-1,1,15,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
14,-1,1,1,-1,-1,15.197.142.173,phising
15,-1,1,1,-1,-1,-1,phising
44,-1,1,3,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
127,-1,1,29,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
23,-1,1,1,-1,-1,-1,phising
101,-1,1,27,-1,-1,-1,phising
16,-1,1,2,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
14,-1,1,1,-1,-1,107.161.37.120,phising
12,-1,1,1,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
200,-1,1,19,-1,-1,-1,phising
13,-1,1,1,-1,-1,161.97.163.8,phising
13,-1,1,1,-1,-1,-1,phising
14,-1,1,1,-1,-1,87.229.73.27,phising
30,-1,1,4,-1,-1,-1,phising
147,-1,1,24,-1,-1,-1,phising
37,-1,1,3,-1,-1,145.14.145.78,phising
16,-1,1,1,-1,-1,-1,phising
19,-1,1,3,-1,-1,54.145.244.243,phising
74,626,1,8,-1,Apache,-1,phising
110,-1,1,30,-1,-1,-1,phising
12,-1,1,1,-1,-1,-1,phising
40,-1,1,8,-1,-1,-1,phising
17,-1,1,2,-1,-1,162.240.20.232,phising
15,-1,1,1,-1,-1,192.185.52.139,phising
17,-1,1,1,-1,-1,-1,phising
50,-1,1,8,-1,-1,-1,phising
71,524,1,8,-1,nginx,-1,phising
34,-1,1,3,-1,-1,-1,phising
28,-1,1,1,-1,-1,-1,phising
21,-1,1,2,-1,-1,172.67.152.250,phising
19,-1,1,2,-1,-1,5.101.152.162,phising
14,-1,1,2,-1,-1,-1,phising
24,-1,1,1,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
9,-1,1,1,-1,-1,-1,phising
15,-1,1,2,-1,-1,-1,phising
23,-1,1,1,-1,-1,-1,phising
39,-1,1,9,-1,-1,-1,phising
125,-1,1,16,-1,-1,-1,phising
12,-1,1,1,-1,-1,-1,phising
42,-1,1,6,-1,-1,-1,phising
90,-1,1,22,-1,-1,-1,phising
14,-1,1,2,-1,-1,-1,phising
32,-1,1,3,-1,-1,-1,phising
17,-1,1,2,-1,-1,3.22.30.40,phising
14,-1,1,1,-1,-1,50.2.204.229,phising
19,-1,1,1,-1,-1,198.185.159.144,phising
198,-1,1,19,-1,-1,-1,phising
111,,1,27,-1,Nginx Microsoft-HTTPAPI/2.0,-1,phising
29,-1,1,3,-1,-1,-1,phising
205,-1,1,15,-1,-1,-1,phising
41,-1,1,4,-1,-1,-1,phising
23,-1,1,1,-1,-1,156.237.164.104,phising
19,-1,1,2,-1,-1,83.136.216.14,phising
46,-1,1,3,-1,-1,162.159.135.42,phising
20,-1,1,2,-1,-1,206.189.82.26,phising
157,-1,1,21,-1,-1,-1,phising
76,-1,1,11,-1,-1,-1,phising
22,-1,1,1,-1,-1,-1,phising
17,-1,1,2,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
88,-1,1,12,-1,-1,-1,phising
22,-1,1,2,-1,-1,-1,phising
21,-1,1,1,-1,-1,162.241.85.250,phising
40,-1,1,7,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
66,-1,1,11,-1,-1,-1,phising
27,-1,1,1,-1,-1,-1,phising
16,-1,1,1,-1,-1,185.151.30.151,phising
14,-1,1,1,-1,-1,-1,phising
12,-1,1,1,-1,-1,-1,phising
25,-1,1,1,-1,-1,96.125.173.185,phising
92,-1,1,11,-1,-1,-1,phising
54,-1,1,6,-1,-1,208.78.103.41,phising
18,-1,1,1,-1,-1,192.185.30.216,phising
14,-1,1,1,-1,-1,-1,phising
20,-1,1,1,-1,-1,-1,phising
93,-1,1,19,-1,-1,-1,phising
19,-1,1,1,-1,-1,-1,phising
26,-1,1,1,-1,-1,-1,phising
200,-1,1,20,-1,-1,-1,phising
63,-1,1,10,-1,-1,-1,phising
40,-1,1,6,-1,-1,-1,phising
64,-1,1,15,-1,-1,-1,phising
42,-1,1,6,-1,-1,-1,phising
53,-1,1,11,-1,-1,-1,phising
54,-1,1,9,-1,-1,-1,phising
13,-1,1,2,-1,-1,212.46.196.133,phising
22,-1,1,1,-1,-1,-1,phising
137,-1,1,30,-1,-1,-1,phising
51,-1,1,3,-1,-1,-1,phising
125,-1,1,30,-1,-1,-1,phising
32,-1,1,3,-1,-1,145.14.144.188,phising
26,-1,1,2,-1,-1,187.17.111.96,phising
15,-1,1,1,-1,-1,54.245.13.42,phising
19,-1,1,2,-1,-1,195.16.42.38,phising
29,-1,1,3,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
21,-1,1,1,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
31,-1,1,3,-1,-1,-1,phising
15,-1,1,2,-1,-1,-1,phising
7,-1,1,1,-1,-1,173.212.251.238,phising
95,-1,1,15,-1,-1,-1,phising
197,-1,1,15,-1,-1,-1,phising
76,-1,1,11,-1,-1,-1,phising
15,-1,1,1,-1,-1,46.105.204.20,phising
23,-1,1,2,-1,-1,-1,phising
31,-1,1,3,-1,-1,-1,phising
36,-1,1,3,-1,-1,145.14.144.63,phising
26,-1,1,2,-1,-1,-1,phising
20,-1,1,1,-1,-1,110.232.143.54,phising
25,-1,1,3,-1,-1,-1,phising
114,-1,1,26,-1,-1,-1,phising
218,-1,1,20,-1,-1,-1,phising
88,1141,1,19,-1,,-1,phising
17,-1,1,1,-1,-1,-1,phising
13,-1,1,2,-1,-1,-1,phising
58,-1,1,10,-1,-1,-1,phising
47,-1,1,7,-1,-1,-1,phising
65,-1,1,7,-1,-1,-1,phising
22,-1,1,3,-1,-1,172.67.135.22,phising
22,-1,1,3,-1,-1,-1,phising
31,-1,1,2,-1,-1,-1,phising
29,-1,1,4,-1,-1,-1,phising
40,-1,1,10,-1,-1,-1,phising
19,-1,1,2,-1,-1,5.101.152.162,phising
115,-1,1,30,-1,-1,-1,phising
40,-1,1,8,-1,-1,-1,phising
78,-1,1,7,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
21,-1,1,1,-1,-1,-1,phising
85,-1,1,12,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
38,-1,1,4,-1,-1,3.19.116.195,phising
25,-1,1,3,-1,-1,-1,phising
54,-1,1,5,-1,-1,-1,phising
136,-1,1,13,-1,-1,-1,phising
22,-1,1,1,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
61,-1,1,11,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
15,-1,1,2,-1,-1,103.6.198.178,phising
11,-1,1,1,-1,-1,3.130.204.160,phising
12,-1,1,2,-1,-1,129.232.251.151,phising
109,-1,1,15,-1,-1,-1,phising
9,-1,1,1,-1,-1,195.20.44.30,phising
141,-1,1,10,-1,-1,-1,phising
32,-1,1,2,-1,-1,-1,phising
13,-1,1,1,-1,-1,103.14.121.95,phising
15,-1,1,1,-1,-1,-1,phising
9,-1,1,1,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
20,-1,1,1,-1,-1,15.197.148.33,phising
10,-1,1,1,-1,-1,-1,phising
17,-1,1,1,-1,-1,23.227.38.65,phising
32,-1,1,2,-1,-1,145.14.144.143,phising
27,-1,1,1,-1,-1,-1,phising
23,-1,1,2,-1,-1,-1,phising
18,-1,1,2,-1,-1,-1,phising
46,-1,1,10,-1,-1,-1,phising
44,-1,1,9,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
19,-1,1,1,-1,-1,64.62.251.155,phising
41,-1,1,8,-1,-1,-1,phising
20,-1,1,1,-1,-1,38.177.221.164,phising
81,-1,1,11,-1,-1,-1,phising
44,-1,1,10,-1,-1,-1,phising
108,-1,1,15,-1,-1,-1,phising
89,-1,1,15,-1,-1,-1,phising
30,-1,1,2,-1,-1,192.99.81.55,phising
12,-1,1,1,-1,-1,64.190.63.111,phising
15,-1,1,1,-1,-1,-1,phising
25,-1,1,2,-1,-1,207.244.103.78,phising
18,-1,1,2,-1,-1,-1,phising
16,-1,1,3,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
25,-1,1,1,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
19,-1,1,1,-1,-1,154.220.110.8,phising
22,-1,1,1,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
29,-1,1,3,-1,-1,-1,phising
25,-1,1,1,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
210,-1,1,27,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
41,-1,1,8,-1,-1,-1,phising
123,-1,1,30,-1,-1,-1,phising
27,-1,1,3,-1,-1,-1,phising
238,-1,1,24,-1,-1,-1,phising
67,-1,1,14,-1,-1,-1,phising
60,-1,1,12,-1,-1,-1,phising
244,,1,50,-1,gws,-1,phising
46,-1,1,6,-1,-1,-1,phising
29,-1,1,1,-1,-1,-1,phising
14,-1,1,2,-1,-1,-1,phising
12,-1,1,2,-1,-1,162.210.98.4,phising
19,-1,1,1,-1,-1,185.50.44.147,phising
15,-1,1,1,-1,-1,-1,phising
11,-1,1,2,-1,-1,-1,phising
32,-1,1,2,-1,-1,145.14.144.85,phising
21,-1,1,4,-1,-1,194.63.238.140,phising
33,-1,1,5,-1,-1,195.24.64.122,phising
20,-1,1,3,-1,-1,-1,phising
18,-1,1,2,-1,-1,-1,phising
113,-1,1,16,-1,-1,-1,phising
39,-1,1,7,-1,-1,-1,phising
13,-1,1,2,-1,-1,-1,phising
15,-1,1,1,-1,-1,192.185.52.151,phising
13,-1,1,1,-1,-1,191.96.133.217,phising
15,-1,1,1,-1,-1,-1,phising
13,-1,1,2,-1,-1,170.10.162.161,phising
18,-1,1,2,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
68,-1,1,11,-1,-1,-1,phising
12,-1,1,2,-1,-1,216.172.184.177,phising
32,-1,1,4,-1,-1,-1,phising
119,-1,1,25,-1,-1,-1,phising
15,-1,1,1,-1,-1,208.113.155.163,phising
10,-1,1,1,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
43,-1,1,7,-1,-1,-1,phising
20,-1,1,1,-1,-1,-1,phising
9,-1,1,1,-1,-1,-1,phising
27,-1,1,1,-1,-1,192.185.139.250,phising
6,-1,1,1,-1,-1,185.32.45.92,phising
16,-1,1,2,-1,-1,-1,phising
12,-1,1,2,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
11,-1,1,2,-1,-1,173.230.246.120,phising
114,-1,1,31,-1,-1,-1,phising
40,-1,1,3,-1,-1,18.164.96.96,phising
15,-1,1,1,-1,-1,172.67.151.185,phising
66,-1,1,9,-1,-1,-1,phising
22,-1,1,1,-1,-1,185.230.63.171,phising
20,-1,1,2,-1,-1,154.41.250.52,phising
40,-1,1,7,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
22,-1,1,3,-1,-1,69.16.230.226,phising
28,-1,1,2,-1,-1,5.57.226.202,phising
14,-1,1,1,-1,-1,195.78.67.34,phising
19,-1,1,3,-1,-1,-1,phising
14,-1,1,2,-1,-1,-1,phising
79,-1,1,11,-1,-1,-1,phising
8,-1,1,1,-1,-1,-1,phising
201,-1,1,20,-1,-1,-1,phising
69,-1,1,9,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
21,-1,1,2,-1,-1,5.57.248.122,phising
26,-1,1,2,-1,-1,-1,phising
45,-1,1,10,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
21,-1,1,3,-1,-1,-1,phising
21,-1,1,1,-1,-1,-1,phising
32,-1,1,2,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
53,-1,1,12,-1,-1,-1,phising
42,-1,1,3,-1,-1,43.250.142.76,phising
33,-1,1,4,-1,-1,143.95.250.67,phising
71,-1,1,18,-1,-1,-1,phising
16,-1,1,3,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
55,-1,1,8,-1,-1,-1,phising
17,-1,1,1,-1,-1,89.46.110.66,phising
21,-1,1,1,-1,-1,-1,phising
13,-1,1,1,-1,-1,204.93.224.133,phising
20,-1,1,1,-1,-1,-1,phising
144,-1,1,11,-1,-1,-1,phising
15,-1,1,1,-1,-1,119.252.148.27,phising
96,-1,1,10,-1,-1,-1,phising
20,-1,1,1,-1,-1,23.137.224.147,phising
47,-1,1,8,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
23,-1,1,2,-1,-1,-1,phising
99,-1,1,21,-1,-1,-1,phising
25,-1,1,2,-1,-1,-1,phising
77,1137,1,15,-1,nginx/1.14.2,-1,phising
55,-1,1,10,-1,-1,-1,phising
104,-1,1,24,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
15,-1,1,1,-1,-1,95.211.189.171,phising
14,-1,1,1,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
22,-1,1,2,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
51,-1,1,11,-1,-1,-1,phising
148,-1,1,17,-1,-1,-1,phising
30,-1,1,1,-1,-1,-1,phising
31,-1,1,1,-1,-1,198.57.247.189,phising
23,-1,1,2,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
143,-1,1,16,-1,-1,-1,phising
23,-1,1,2,-1,-1,185.220.22.16,phising
41,-1,1,4,-1,-1,-1,phising
85,-1,1,12,-1,-1,-1,phising
24,-1,1,2,-1,-1,122.252.15.60,phising
66,-1,1,13,-1,-1,-1,phising
32,-1,1,1,-1,-1,-1,phising
20,-1,1,2,-1,-1,-1,phising
16,-1,1,2,-1,-1,-1,phising
28,-1,1,2,-1,-1,145.14.144.39,phising
248,1951,1,24,-1,Apache,-1,phising
162,-1,1,26,-1,-1,-1,phising
38,-1,1,8,-1,-1,-1,phising
49,-1,1,11,-1,-1,-1,phising
10,-1,1,1,-1,-1,34.249.138.199,phising
123,-1,1,31,-1,-1,-1,phising
63,-1,1,11,-1,-1,-1,phising
57,-1,1,5,-1,-1,-1,phising
76,-1,1,12,-1,-1,-1,phising
21,-1,1,2,-1,-1,-1,phising
64,-1,1,11,-1,-1,-1,phising
141,-1,1,10,-1,-1,-1,phising
109,-1,1,11,-1,-1,-1,phising
80,-1,1,6,-1,-1,-1,phising
9,-1,1,1,-1,-1,-1,phising
39,-1,1,8,-1,-1,-1,phising
15,-1,1,2,-1,-1,69.163.228.120,phising
16,-1,1,3,-1,-1,108.179.253.39,phising
18,-1,1,2,-1,-1,-1,phising
12,-1,1,1,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
44,-1,1,7,-1,-1,-1,phising
73,-1,1,12,-1,-1,-1,phising
38,-1,1,5,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
26,-1,1,1,-1,-1,69.16.230.226,phising
11,-1,1,1,-1,-1,-1,phising
10,-1,1,1,-1,-1,89.41.38.60,phising
54,-1,1,10,-1,-1,-1,phising
39,-1,1,2,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
60,-1,1,9,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
55,-1,1,9,-1,-1,-1,phising
19,-1,1,1,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
23,-1,1,2,-1,-1,34.198.147.111,phising
16,-1,1,1,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
21,-1,1,1,-1,-1,-1,phising
84,-1,1,13,-1,-1,-1,phising
22,-1,1,1,-1,-1,78.153.212.172,phising
20,-1,1,1,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
20,-1,1,1,-1,-1,-1,phising
18,-1,1,1,-1,-1,93.89.226.17,phising
26,-1,1,2,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
70,-1,1,17,-1,-1,-1,phising
57,,1,10,-1,Tengine,-1,phising
54,-1,1,8,-1,-1,-1,phising
23,-1,1,2,-1,-1,104.21.11.150,phising
17,-1,1,1,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
30,-1,1,1,-1,-1,-1,phising
11,-1,1,1,-1,-1,195.20.44.89,phising
37,,1,9,-1,GSE,-1,phising
55,-1,1,10,-1,-1,-1,phising
55,-1,1,10,-1,-1,-1,phising
25,-1,1,2,-1,-1,145.14.145.86,phising
15,-1,1,1,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
24,-1,1,1,-1,-1,-1,phising
33,-1,1,3,-1,-1,145.14.145.86,phising
15,-1,1,2,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
86,-1,1,17,-1,-1,-1,phising
78,-1,1,10,-1,-1,-1,phising
120,-1,1,12,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
203,-1,1,12,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
16,-1,1,2,-1,-1,-1,phising
21,-1,1,2,-1,-1,51.79.78.54,phising
18,-1,1,1,-1,-1,-1,phising
29,-1,1,2,-1,-1,145.14.144.182,phising
15,-1,1,1,-1,-1,-1,phising
69,-1,1,9,-1,-1,-1,phising
27,-1,1,2,-1,-1,145.14.145.86,phising
38,-1,1,8,-1,-1,-1,phising
11,-1,1,2,-1,-1,-1,phising
36,-1,1,3,-1,-1,199.34.228.54,phising
17,-1,1,1,-1,-1,-1,phising
56,-1,1,10,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
12,-1,1,1,-1,-1,167.114.103.51,phising
63,-1,1,14,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
37,-1,1,4,-1,-1,-1,phising
62,-1,1,13,-1,-1,-1,phising
34,-1,1,2,-1,-1,-1,phising
9,-1,1,1,-1,-1,84.32.84.32,phising
23,-1,1,1,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
123,-1,1,17,-1,-1,-1,phising
9,-1,1,1,-1,-1,199.59.243.225,phising
198,-1,1,19,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
94,-1,1,13,-1,-1,-1,phising
85,-1,1,12,-1,-1,-1,phising
52,-1,1,9,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
50,-1,1,10,-1,-1,-1,phising
29,-1,1,4,-1,-1,-1,phising
24,-1,1,2,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
198,-1,1,19,-1,-1,-1,phising
73,-1,1,12,-1,-1,-1,phising
33,-1,1,2,-1,-1,-1,phising
128,-1,1,15,-1,-1,-1,phising
34,-1,1,3,-1,-1,-1,phising
17,-1,1,2,-1,-1,198.27.118.10,phising
33,-1,1,2,-1,-1,-1,phising
9,-1,1,1,-1,-1,3.64.163.50,phising
15,-1,1,1,-1,-1,-1,phising
21,-1,1,1,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
16,-1,1,1,-1,-1,13.248.169.48,phising
51,-1,1,9,-1,-1,-1,phising
94,-1,1,23,-1,-1,-1,phising
71,1041,1,13,-1,nginx,-1,phising
24,-1,1,1,-1,-1,-1,phising
20,-1,1,2,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
13,-1,1,2,-1,-1,41.185.8.230,phising
42,-1,1,3,-1,-1,5.101.152.155,phising
13,-1,1,2,-1,-1,-1,phising
92,-1,1,13,-1,-1,-1,phising
13,-1,1,1,-1,-1,223.26.49.23,phising
88,-1,1,14,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
23,-1,1,1,-1,-1,-1,phising
22,-1,1,3,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
21,-1,1,3,-1,-1,-1,phising
32,-1,1,1,-1,-1,-1,phising
37,-1,1,7,-1,-1,-1,phising
15,-1,1,2,-1,-1,69.16.231.57,phising
22,-1,1,1,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
127,1766,1,29,-1,nginx,-1,phising
25,-1,1,1,-1,-1,185.230.63.186,phising
14,-1,1,1,-1,-1,75.2.70.75,phising
18,-1,1,1,-1,-1,-1,phising
53,-1,1,8,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
84,-1,1,11,-1,-1,-1,phising
36,-1,1,2,-1,-1,145.14.144.182,phising
14,-1,1,1,-1,-1,199.59.243.225,phising
18,-1,1,2,-1,-1,-1,phising
74,-1,1,12,-1,-1,-1,phising
24,-1,1,3,-1,-1,-1,phising
13,-1,1,1,-1,-1,167.114.155.69,phising
92,-1,1,11,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
55,1045,1,9,-1,nginx,-1,phising
22,-1,1,2,-1,-1,-1,phising
12,-1,1,1,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
85,-1,1,12,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
26,-1,1,2,-1,-1,-1,phising
17,-1,1,2,-1,-1,-1,phising
13,-1,1,1,-1,-1,-1,phising
38,-1,1,8,-1,-1,-1,phising
20,-1,1,3,-1,-1,199.79.62.206,phising
143,-1,1,11,-1,-1,-1,phising
31,-1,1,1,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
24,-1,1,3,-1,-1,-1,phising
10,-1,1,1,-1,-1,-1,phising
65,-1,1,13,-1,-1,-1,phising
44,-1,1,8,-1,-1,-1,phising
55,-1,1,7,-1,-1,-1,phising
41,-1,1,5,-1,-1,188.120.226.177,phising
198,-1,1,19,-1,-1,-1,phising
22,-1,1,2,-1,-1,-1,phising
17,-1,1,3,-1,-1,-1,phising
16,-1,1,2,-1,-1,-1,phising
11,-1,1,1,-1,-1,51.159.213.124,phising
12,-1,1,1,-1,-1,39.106.9.173,phising
63,-1,1,13,-1,-1,-1,phising
57,-1,1,8,-1,-1,-1,phising
10,-1,1,2,-1,-1,-1,phising
120,-1,1,9,-1,-1,-1,phising
20,-1,1,1,-1,-1,-1,phising
24,-1,1,4,-1,-1,-1,phising
21,-1,1,3,-1,-1,-1,phising
28,-1,1,3,-1,-1,-1,phising
54,-1,1,6,-1,-1,208.78.103.41,phising
45,-1,1,4,-1,-1,145.14.145.120,phising
15,-1,1,1,-1,-1,-1,phising
23,-1,1,2,-1,-1,-1,phising
13,-1,1,1,-1,-1,-1,phising
65,-1,1,10,-1,-1,-1,phising
13,-1,1,1,-1,-1,-1,phising
12,-1,1,1,-1,-1,-1,phising
19,-1,1,2,-1,-1,5.101.152.162,phising
30,-1,1,2,-1,-1,-1,phising
14,-1,1,2,-1,-1,-1,phising
17,-1,1,2,-1,-1,190.26.214.93,phising
31,-1,1,3,-1,-1,-1,phising
100,-1,1,27,-1,-1,-1,phising
87,-1,1,21,-1,-1,-1,phising
246,-1,1,26,-1,-1,-1,phising
119,-1,1,28,-1,-1,-1,phising
36,-1,1,3,-1,-1,-1,phising
23,-1,1,1,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
35,-1,1,3,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
13,-1,1,2,-1,-1,-1,phising
25,-1,1,2,-1,-1,-1,phising
15,-1,1,2,-1,-1,-1,phising
164,-1,1,14,-1,-1,-1,phising
40,-1,1,9,-1,-1,-1,phising
13,-1,1,2,-1,-1,62.233.121.5,phising
76,,1,16,-1,cloudflare,-1,phising
45,-1,1,7,-1,-1,-1,phising
13,-1,1,2,-1,-1,-1,phising
78,-1,1,10,-1,-1,-1,phising
72,-1,1,8,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
41,-1,1,10,-1,-1,-1,phising
17,-1,1,2,-1,-1,184.168.126.216,phising
30,-1,1,2,-1,-1,144.76.231.81,phising
10,-1,1,1,-1,-1,15.197.148.33,phising
20,-1,1,1,-1,-1,-1,phising
16,-1,1,2,-1,-1,-1,phising
33,-1,1,3,-1,-1,-1,phising
72,-1,1,8,-1,-1,-1,phising
44,-1,1,3,-1,-1,-1,phising
17,-1,1,2,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
110,787,1,28,-1,nginx,-1,phising
19,-1,1,3,-1,-1,-1,phising
28,-1,1,2,-1,-1,-1,phising
48,-1,1,6,-1,-1,-1,phising
198,-1,1,19,-1,-1,-1,phising
38,-1,1,9,-1,-1,-1,phising
117,-1,1,27,-1,-1,-1,phising
60,-1,1,12,-1,-1,-1,phising
47,129511,1,8,-1,nginx,-1,phising
110,,1,30,-1,nginx,-1,phising
19,-1,1,1,-1,-1,172.67.133.163,phising
109,-1,1,15,-1,-1,-1,phising
27,-1,1,4,-1,-1,-1,phising
202,-1,1,20,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
15,-1,1,1,-1,-1,15.222.130.82,phising
25,-1,1,1,-1,-1,-1,phising
57,-1,1,10,-1,-1,-1,phising
37,-1,1,7,-1,-1,-1,phising
18,-1,1,2,-1,-1,-1,phising
20,-1,1,2,-1,-1,-1,phising
22,-1,1,1,-1,-1,-1,phising
54,-1,1,9,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
17,-1,1,1,-1,-1,108.167.189.35,phising
40,-1,1,7,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
20,-1,1,1,-1,-1,-1,phising
26,-1,1,2,-1,-1,-1,phising
14,-1,1,2,-1,-1,-1,phising
198,-1,1,19,-1,-1,-1,phising
